,date,state,city,place_type,confirmed,deaths,order_for_place,is_last,estimated_population_2019,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
1882346,2021-01-25,SP,,state,1702294,51556,329,False,45919049.0,46289333.0,35.0,3677.5081600000003,3.0300000000000002
1882347,2021-01-24,SP,,state,1699427,51502,328,False,45919049.0,46289333.0,35.0,3671.31451,3.0300000000000002
1882348,2021-01-23,SP,,state,1694355,51423,327,False,45919049.0,46289333.0,35.0,3660.35734,3.0300000000000002
1882349,2021-01-22,SP,,state,1679759,51192,326,False,45919049.0,46289333.0,35.0,3628.8252399999997,3.05
1882350,2021-01-21,SP,,state,1670754,50938,325,False,45919049.0,46289333.0,35.0,3609.37152,3.05
1882351,2021-01-20,SP,,state,1658636,50652,324,False,45919049.0,46289333.0,35.0,3583.1927,3.05
1882352,2021-01-19,SP,,state,1644225,50318,323,False,45919049.0,46289333.0,35.0,3552.06026,3.06
1882353,2021-01-18,SP,,state,1628272,49987,322,False,45919049.0,46289333.0,35.0,3517.5965899999997,3.0700000000000003
1882354,2021-01-17,SP,,state,1625339,49945,321,False,45919049.0,46289333.0,35.0,3511.26036,3.0700000000000003
1882355,2021-01-16,SP,,state,1619619,49885,320,False,45919049.0,46289333.0,35.0,3498.9033,3.08
1882356,2021-01-15,SP,,state,1605845,49600,319,False,45919049.0,46289333.0,35.0,3469.1469799999995,3.09
1882357,2021-01-14,SP,,state,1590829,49289,318,False,45919049.0,46289333.0,35.0,3436.70755,3.1
1882358,2021-01-13,SP,,state,1577119,48985,317,False,45919049.0,46289333.0,35.0,3407.08949,3.11
1882359,2021-01-12,SP,,state,1561844,48662,316,False,45919049.0,46289333.0,35.0,3374.0905299999995,3.1199999999999997
1882360,2021-01-11,SP,,state,1549142,48379,315,False,45919049.0,46289333.0,35.0,3346.65008,3.1199999999999997
1882361,2021-01-10,SP,,state,1546132,48351,314,False,45919049.0,46289333.0,35.0,3340.1475,3.1300000000000003
1882362,2021-01-09,SP,,state,1540513,48298,313,False,45919049.0,46289333.0,35.0,3328.00864,3.1399999999999997
1882363,2021-01-08,SP,,state,1528952,48029,312,False,45919049.0,46289333.0,35.0,3303.03312,3.1399999999999997
1882364,2021-01-07,SP,,state,1515158,47768,311,False,45919049.0,46289333.0,35.0,3273.2336,3.15
1882365,2021-01-06,SP,,state,1501085,47511,310,False,45919049.0,46289333.0,35.0,3242.83135,3.17
1882366,2021-01-05,SP,,state,1486551,47222,309,False,45919049.0,46289333.0,35.0,3211.43318,3.18
1882367,2021-01-04,SP,,state,1473670,46888,308,False,45919049.0,46289333.0,35.0,3183.6060399999997,3.18
1882368,2021-01-03,SP,,state,1471422,46845,307,False,45919049.0,46289333.0,35.0,3178.7496300000003,3.18
1882369,2021-01-02,SP,,state,1467953,46808,306,False,45919049.0,46289333.0,35.0,3171.2554600000003,3.19
1882370,2021-01-01,SP,,state,1466191,46775,305,False,45919049.0,46289333.0,35.0,3167.44897,3.19
1882371,2020-12-31,SP,,state,1462297,46717,304,False,45919049.0,46289333.0,35.0,3159.03666,3.19
1882372,2020-12-30,SP,,state,1452078,46477,303,False,45919049.0,46289333.0,35.0,3136.9603,3.2
1882373,2020-12-29,SP,,state,1440229,46195,302,False,45919049.0,46289333.0,35.0,3111.36261,3.2099999999999995
1882374,2020-12-28,SP,,state,1427752,45902,301,False,45919049.0,46289333.0,35.0,3084.4082399999998,3.2099999999999995
1882375,2020-12-27,SP,,state,1426176,45863,300,False,45919049.0,46289333.0,35.0,3081.00357,3.2199999999999998
1882376,2020-12-26,SP,,state,1423340,45808,299,False,45919049.0,46289333.0,35.0,3074.8768800000003,3.2199999999999998
1882377,2020-12-25,SP,,state,1422087,45795,298,False,45919049.0,46289333.0,35.0,3072.17,3.2199999999999998
1882378,2020-12-24,SP,,state,1418491,45758,297,False,45919049.0,46289333.0,35.0,3064.40147,3.2300000000000004
1882379,2020-12-23,SP,,state,1409140,45576,296,False,45919049.0,46289333.0,35.0,3044.20027,3.2300000000000004
1882380,2020-12-22,SP,,state,1398757,45395,295,False,45919049.0,46289333.0,35.0,3021.76962,3.25
1882381,2020-12-21,SP,,state,1388043,45136,294,False,45919049.0,46289333.0,35.0,2998.62389,3.25
1882382,2020-12-20,SP,,state,1384100,45029,293,False,45919049.0,46289333.0,35.0,2990.10573,3.25
1882383,2020-12-19,SP,,state,1384100,45029,292,False,45919049.0,46289333.0,35.0,2990.10573,3.25
1882384,2020-12-18,SP,,state,1371653,44878,291,False,45919049.0,46289333.0,35.0,2963.21617,3.27
1882385,2020-12-17,SP,,state,1361731,44681,290,False,45919049.0,46289333.0,35.0,2941.78143,3.2800000000000002
1882386,2020-12-15,SP,,state,1341428,44282,289,False,45919049.0,46289333.0,35.0,2897.92035,3.3000000000000003
1882387,2020-12-14,SP,,state,1337016,44050,288,False,45919049.0,46289333.0,35.0,2888.38899,3.29
1882388,2020-12-13,SP,,state,1334703,44018,287,False,45919049.0,46289333.0,35.0,2883.3921600000003,3.3000000000000003
1882389,2020-12-12,SP,,state,1333763,43971,286,False,45919049.0,46289333.0,35.0,2881.36146,3.3000000000000003
1882390,2020-12-11,SP,,state,1325162,43802,285,False,45919049.0,46289333.0,35.0,2862.7805,3.3099999999999996
1882391,2020-12-10,SP,,state,1316371,43661,284,False,45919049.0,46289333.0,35.0,2843.7890899999998,3.32
